scenario_id,attacker,defender,att_avg_threat,att_avg_tech_gen,att_modern_pct,att_avg_stealth,att_avg_ew,att_fighter_count,att_sam_count,att_uav_count,att_military_budget,att_aircraft_count,att_zone,dfn_avg_threat,dfn_avg_tech_gen,dfn_modern_pct,dfn_avg_stealth,dfn_avg_ew,dfn_fighter_count,dfn_sam_count,dfn_uav_count,dfn_military_budget,dfn_aircraft_count,dfn_zone,threat_ratio,tech_ratio,number_ratio,budget_ratio,outcome,attacker_win_probability
NAV_0501,Japan,Australia,7.09,4.63,77.85,5.31,7.36,77,43,18,292.92,71,Maritime,8.28,4.29,86.21,5.98,8.56,118,23,9,140.35,57,Maritime,0.856,1.079,1.246,2.087,0,0.383
NAV_0502,India,Australia,6.57,4.45,78.15,6.84,6.75,112,54,49,281.4,70,Maritime,6.2,4.59,93.63,3.13,8.27,102,33,29,68.22,100,Maritime,1.06,0.969,0.7,4.125,1,0.629
NAV_0503,India,Japan,8.23,4.11,78.06,7.45,8.92,72,55,17,178.05,23,Maritime,7.82,4.86,85.91,5.12,6.07,62,65,47,63.23,41,Maritime,1.052,0.846,0.561,2.816,0,0.434
NAV_0504,France,China,6.57,4.88,62.01,6.65,7.18,40,57,37,286.31,11,Maritime,9.02,5.01,78.64,5.02,7.35,26,59,22,238.23,70,Maritime,0.728,0.974,0.157,1.202,0,0.309
NAV_0505,Japan,UK,7.11,4.39,77.16,6.57,9.28,108,68,17,101.0,24,Maritime,6.24,4.74,76.99,4.37,7.39,25,44,16,260.93,104,Maritime,1.139,0.926,0.231,0.387,1,0.581
NAV_0506,China,Australia,6.38,4.74,85.74,4.73,7.72,113,17,32,74.05,35,Maritime,6.63,5.45,87.94,7.2,7.7,104,37,17,57.74,79,Maritime,0.962,0.87,0.443,1.282,0,0.45
NAV_0507,China,Japan,8.9,4.04,65.21,4.26,6.56,95,47,27,184.95,101,Maritime,9.1,4.24,74.49,7.11,6.29,109,70,32,84.2,34,Maritime,0.978,0.953,2.971,2.197,1,0.532
NAV_0508,USA,Japan,6.63,4.27,66.5,7.95,9.1,114,28,27,118.19,113,Maritime,6.67,4.01,70.1,6.18,9.42,86,70,43,98.0,83,Maritime,0.994,1.065,1.361,1.206,0,0.354
NAV_0509,Russia,UK,8.84,4.17,79.52,4.99,7.65,114,68,7,294.46,19,Maritime,8.2,4.59,70.6,3.1,8.97,93,26,42,72.87,43,Maritime,1.078,0.908,0.442,4.041,1,0.684
NAV_0510,USA,France,9.45,4.41,81.14,5.92,6.49,110,68,31,291.89,43,Maritime,7.5,5.17,84.1,7.03,9.4,106,57,6,24.69,15,Maritime,1.26,0.853,2.867,11.822,0,0.492
NAV_0511,UK,China,7.85,5.1,63.04,4.01,7.54,35,57,27,110.59,108,Maritime,8.6,4.34,64.44,3.83,8.71,106,16,14,71.6,78,Maritime,0.913,1.175,1.385,1.545,0,0.351
NAV_0512,UK,Russia,7.48,4.31,61.52,6.03,7.29,75,68,43,209.91,60,Maritime,7.42,4.94,92.43,8.74,8.8,111,63,18,146.8,76,Maritime,1.008,0.872,0.789,1.43,1,0.538
NAV_0513,UK,Australia,8.89,4.04,67.06,6.63,7.27,104,32,44,194.31,46,Maritime,6.94,4.4,69.86,4.38,7.82,72,22,30,238.91,108,Maritime,1.281,0.918,0.426,0.813,0,0.382
NAV_0514,USA,China,6.81,5.35,60.65,3.89,7.92,87,28,9,60.71,28,Maritime,9.05,4.44,78.42,8.25,7.43,116,18,23,96.34,95,Maritime,0.752,1.205,0.295,0.63,0,0.266
NAV_0515,Russia,China,6.71,4.7,74.99,8.59,6.94,79,46,41,256.12,68,Maritime,7.96,4.73,73.08,5.38,9.0,42,39,24,157.78,112,Maritime,0.843,0.994,0.607,1.623,0,0.372
NAV_0516,Russia,Japan,6.76,4.35,86.07,8.27,7.56,27,22,11,272.24,85,Maritime,6.49,4.85,92.35,8.08,8.0,33,23,49,117.89,83,Maritime,1.042,0.897,1.024,2.309,0,0.314
NAV_0517,Australia,China,6.35,4.49,87.34,8.05,8.04,104,12,16,275.13,52,Maritime,7.25,4.39,80.79,8.11,9.03,42,71,11,156.03,67,Maritime,0.876,1.023,0.776,1.763,1,0.618
NAV_0518,India,Japan,7.21,5.04,61.09,8.51,7.7,83,69,39,240.84,57,Maritime,7.24,4.68,93.53,4.57,8.48,106,73,47,113.65,17,Maritime,0.996,1.077,3.353,2.119,0,0.455
NAV_0519,USA,Russia,7.5,4.8,76.24,5.12,6.03,46,70,46,162.15,23,Maritime,6.58,4.88,73.14,6.89,6.67,45,50,15,39.8,73,Maritime,1.14,0.984,0.315,4.074,1,0.639
NAV_0520,Australia,UK,9.05,5.49,63.03,7.42,8.18,92,13,36,139.47,13,Maritime,8.17,4.94,92.86,8.29,8.03,117,74,42,65.79,18,Maritime,1.108,1.111,0.722,2.12,1,0.528
NAV_0521,UK,USA,7.07,5.26,86.19,3.3,7.32,88,20,41,37.91,21,Maritime,8.16,4.82,60.5,6.5,8.14,22,62,6,144.24,71,Maritime,0.866,1.091,0.296,0.263,1,0.631
NAV_0522,India,Australia,7.44,4.57,77.94,6.03,6.63,98,58,16,25.98,49,Maritime,7.81,4.49,72.93,7.21,6.57,45,68,11,179.56,17,Maritime,0.953,1.018,2.882,0.145,0,0.331
NAV_0523,Japan,Russia,7.18,4.92,83.18,5.85,8.91,69,37,32,105.29,87,Maritime,8.5,5.14,84.13,8.36,7.57,101,63,32,100.33,92,Maritime,0.845,0.957,0.946,1.049,1,0.588
NAV_0524,France,India,6.95,5.39,84.8,5.43,6.78,100,26,31,41.6,37,Maritime,8.93,4.09,85.35,8.13,9.03,91,41,19,224.4,25,Maritime,0.778,1.318,1.48,0.185,1,0.631
NAV_0525,India,Russia,8.26,5.41,84.79,6.7,9.38,88,52,40,64.62,109,Maritime,7.69,4.71,86.73,3.13,6.18,103,47,41,74.62,107,Maritime,1.074,1.149,1.019,0.866,0,0.37
NAV_0526,Japan,UK,8.53,5.34,67.13,5.51,7.12,65,44,19,154.22,98,Maritime,7.53,5.05,61.19,5.91,6.44,40,60,11,142.57,78,Maritime,1.133,1.057,1.256,1.082,1,0.688
NAV_0527,Japan,China,9.5,4.76,62.51,8.76,8.91,94,32,38,41.1,39,Maritime,6.44,4.78,76.59,7.59,6.49,116,75,7,131.39,80,Maritime,1.475,0.996,0.487,0.313,0,0.451
NAV_0528,China,UK,8.1,4.91,88.04,7.82,8.18,51,63,19,248.35,33,Maritime,6.71,5.18,75.49,6.91,7.95,27,21,37,296.04,111,Maritime,1.207,0.948,0.297,0.839,0,0.389
NAV_0529,China,USA,7.98,5.24,94.59,4.59,8.54,99,11,41,110.3,14,Maritime,9.1,4.02,82.87,7.85,6.76,34,37,34,157.63,115,Maritime,0.877,1.303,0.122,0.7,0,0.337
NAV_0530,USA,India,6.65,4.13,87.45,8.99,7.14,86,22,11,296.08,106,Maritime,7.49,4.85,62.08,8.32,7.14,92,48,9,40.47,72,Maritime,0.888,0.852,1.472,7.316,0,0.441
NAV_0531,China,France,9.14,4.61,69.93,7.08,7.85,93,72,13,180.79,17,Maritime,6.73,5.08,75.59,3.7,8.21,25,46,44,267.9,102,Maritime,1.358,0.907,0.167,0.675,0,0.45
NAV_0532,Japan,China,8.85,4.93,78.41,5.6,7.27,31,14,39,186.81,11,Maritime,6.56,4.54,84.62,3.55,6.34,100,31,24,159.73,89,Maritime,1.349,1.086,0.124,1.17,1,0.652
NAV_0533,Australia,UK,8.65,5.15,92.71,7.3,7.38,45,36,36,103.07,82,Maritime,7.16,4.71,64.27,7.46,8.45,22,27,36,49.69,67,Maritime,1.208,1.093,1.224,2.074,1,0.542
NAV_0534,India,UK,7.86,4.84,77.78,4.01,6.8,38,28,13,100.9,50,Maritime,9.45,5.05,88.62,7.69,8.87,105,36,37,34.81,52,Maritime,0.832,0.958,0.962,2.899,0,0.486
NAV_0535,UK,Japan,8.22,4.67,85.24,3.99,6.19,62,77,29,180.61,55,Maritime,8.52,4.55,83.05,6.97,6.42,51,16,26,199.83,101,Maritime,0.965,1.026,0.545,0.904,1,0.649
NAV_0536,France,China,6.72,5.11,90.45,6.68,6.2,22,50,25,118.17,30,Maritime,6.81,5.26,80.98,3.75,8.87,46,33,40,43.71,34,Maritime,0.987,0.971,0.882,2.704,0,0.311
NAV_0537,USA,France,8.13,4.08,73.23,6.36,6.5,112,26,21,37.37,95,Maritime,8.16,4.45,74.38,5.29,8.72,28,63,14,174.35,39,Maritime,0.996,0.917,2.436,0.214,0,0.389
NAV_0538,Japan,USA,8.62,4.09,69.99,6.9,6.62,108,75,19,105.39,46,Maritime,7.32,4.85,75.37,6.91,7.75,73,51,39,222.72,81,Maritime,1.178,0.843,0.568,0.473,0,0.442
NAV_0539,Australia,Russia,9.38,5.46,65.64,3.97,6.28,49,23,33,283.31,56,Maritime,6.31,4.39,86.72,4.7,6.65,90,23,24,42.04,57,Maritime,1.487,1.244,0.982,6.739,1,0.638
NAV_0540,USA,India,8.86,5.37,79.28,8.05,7.93,83,18,23,284.06,104,Maritime,8.45,5.38,94.79,7.25,8.61,49,41,8,156.07,46,Maritime,1.049,0.998,2.261,1.82,1,0.666
NAV_0541,Australia,India,9.5,4.19,87.02,5.16,9.44,105,56,20,180.23,29,Maritime,7.4,4.58,94.22,6.97,8.21,81,34,22,120.22,35,Maritime,1.284,0.915,0.829,1.499,0,0.475
NAV_0542,Australia,Russia,7.65,5.5,63.9,4.92,7.13,35,39,9,116.58,77,Maritime,6.22,4.19,89.02,6.46,9.22,119,57,47,251.23,91,Maritime,1.23,1.313,0.846,0.464,0,0.359
NAV_0543,USA,Russia,7.16,5.12,78.14,6.22,7.14,57,54,7,89.76,30,Maritime,8.53,5.22,62.38,5.58,9.21,94,33,22,199.05,107,Maritime,0.839,0.981,0.28,0.451,0,0.345
NAV_0544,France,Japan,8.91,4.26,64.98,8.77,9.14,27,61,21,148.93,118,Maritime,8.13,5.01,72.81,7.03,6.76,99,68,37,137.72,30,Maritime,1.096,0.85,3.933,1.081,0,0.411
NAV_0545,USA,France,8.65,4.24,71.44,7.85,7.61,98,40,34,294.69,36,Maritime,7.17,5.0,67.75,3.7,8.12,49,20,27,67.71,79,Maritime,1.206,0.848,0.456,4.352,1,0.566
NAV_0546,USA,Japan,8.85,4.71,70.41,7.79,7.04,48,53,17,190.84,116,Maritime,8.68,4.55,70.06,6.87,6.51,114,22,8,202.02,14,Maritime,1.02,1.035,8.286,0.945,1,0.686
NAV_0547,USA,China,8.06,4.41,68.94,6.12,7.11,117,29,9,63.12,12,Maritime,9.34,5.44,66.79,3.41,9.03,26,40,31,143.64,92,Maritime,0.863,0.811,0.13,0.439,0,0.319
NAV_0548,Russia,France,8.05,4.84,78.38,5.88,9.2,37,55,19,281.37,74,Maritime,8.66,4.34,64.54,5.7,9.35,25,37,42,142.46,57,Maritime,0.93,1.115,1.298,1.975,0,0.453
NAV_0549,Russia,France,6.01,5.43,72.32,6.94,7.3,85,38,36,116.29,111,Maritime,6.99,4.77,88.67,5.27,6.89,44,74,20,151.42,112,Maritime,0.86,1.138,0.991,0.768,0,0.415
NAV_0550,India,Australia,7.7,4.65,73.19,3.98,6.94,101,36,21,102.33,69,Maritime,7.28,4.4,62.13,3.52,7.92,50,21,44,214.68,73,Maritime,1.058,1.057,0.945,0.477,0,0.443
NAV_0551,UK,Australia,6.9,4.65,76.02,8.76,6.72,84,40,13,260.86,20,Maritime,8.97,4.44,63.35,7.81,9.02,90,25,39,116.57,59,Maritime,0.769,1.047,0.339,2.238,0,0.318
NAV_0552,France,USA,8.43,4.18,93.42,5.19,7.32,100,15,8,242.97,73,Maritime,6.18,4.79,94.37,3.81,7.79,113,47,19,297.9,95,Maritime,1.364,0.873,0.768,0.816,0,0.375
NAV_0553,UK,Australia,9.24,5.41,85.34,4.97,6.25,60,10,40,182.47,31,Maritime,9.47,5.0,76.13,8.68,6.79,21,79,35,251.03,88,Maritime,0.976,1.082,0.352,0.727,0,0.402
NAV_0554,Australia,Japan,9.45,4.18,82.28,4.3,8.72,79,16,15,111.18,117,Maritime,9.43,4.71,73.32,6.65,9.17,69,53,49,147.79,78,Maritime,1.002,0.887,1.5,0.752,0,0.332
NAV_0555,Australia,Russia,6.25,4.15,75.31,7.65,8.3,63,38,49,215.66,92,Maritime,6.11,5.0,61.92,3.29,9.17,44,19,29,181.82,25,Maritime,1.023,0.83,3.68,1.186,0,0.365
NAV_0556,USA,Russia,7.16,5.13,63.7,4.77,7.74,86,24,39,204.78,27,Maritime,6.96,4.22,85.85,6.69,8.19,91,17,49,152.66,11,Maritime,1.029,1.216,2.455,1.341,0,0.352
NAV_0557,Australia,Russia,7.59,4.99,88.14,5.34,7.09,46,59,14,204.03,86,Maritime,6.84,4.8,88.92,6.31,8.73,82,48,11,41.39,56,Maritime,1.11,1.04,1.536,4.929,0,0.453
NAV_0558,USA,Russia,8.46,4.69,69.23,7.9,9.12,108,68,22,115.19,106,Maritime,7.67,4.96,94.02,5.74,7.63,65,18,44,192.25,47,Maritime,1.103,0.946,2.255,0.599,0,0.371
NAV_0559,India,Australia,6.42,4.02,77.69,5.57,6.12,34,58,22,73.72,28,Maritime,6.54,4.72,62.29,4.16,8.87,99,45,13,217.9,91,Maritime,0.982,0.852,0.308,0.338,0,0.35
NAV_0560,Australia,Japan,9.03,5.07,75.0,3.43,6.36,117,14,6,23.95,82,Maritime,8.07,5.29,69.4,4.9,8.29,81,79,9,142.59,54,Maritime,1.119,0.958,1.519,0.168,1,0.713
NAV_0561,USA,France,6.11,5.34,70.08,7.16,7.41,88,68,31,58.02,86,Maritime,6.85,4.59,80.49,4.09,7.78,109,48,6,23.21,101,Maritime,0.892,1.163,0.851,2.5,0,0.331
NAV_0562,Russia,Australia,7.73,4.49,79.03,4.08,8.12,74,29,20,173.04,58,Maritime,6.63,4.27,84.12,4.36,9.22,112,72,6,249.72,62,Maritime,1.166,1.052,0.935,0.693,0,0.452
NAV_0563,Russia,USA,8.25,5.15,76.72,6.69,7.85,69,75,23,48.23,85,Maritime,7.99,5.37,93.07,3.56,7.2,34,75,8,245.03,114,Maritime,1.033,0.959,0.746,0.197,0,0.314
NAV_0564,India,Japan,9.4,5.49,82.12,6.77,6.43,107,58,9,171.05,42,Maritime,6.51,5.42,75.93,7.8,7.28,103,14,43,221.53,81,Maritime,1.444,1.013,0.519,0.772,1,0.718
NAV_0565,France,UK,8.75,4.37,85.06,6.07,6.66,95,15,12,134.88,12,Maritime,6.03,4.54,78.76,8.3,8.94,74,71,16,51.61,46,Maritime,1.451,0.963,0.261,2.613,0,0.493
NAV_0566,Australia,India,6.02,4.75,89.26,4.12,8.92,43,13,39,241.14,102,Maritime,7.14,4.01,60.04,3.78,7.99,73,24,6,169.81,45,Maritime,0.843,1.185,2.267,1.42,0,0.43
NAV_0567,Russia,Australia,7.17,4.55,62.05,5.54,7.85,109,16,49,87.47,44,Maritime,6.19,5.34,69.01,6.35,7.64,25,34,28,45.25,71,Maritime,1.158,0.852,0.62,1.933,1,0.646
NAV_0568,Australia,China,8.86,5.37,60.8,6.54,7.04,41,28,46,147.81,52,Maritime,7.79,4.35,82.78,3.69,8.38,47,45,13,175.41,37,Maritime,1.137,1.234,1.405,0.843,0,0.406
NAV_0569,Australia,UK,8.35,5.07,62.26,6.57,7.27,59,65,16,162.19,49,Maritime,7.17,5.12,67.86,5.13,7.54,77,64,8,86.95,83,Maritime,1.165,0.99,0.59,1.865,0,0.41
NAV_0570,China,Russia,8.18,4.23,73.09,6.65,9.35,74,32,21,80.2,118,Maritime,6.71,4.69,67.72,6.74,8.53,65,26,33,216.4,95,Maritime,1.219,0.902,1.242,0.371,0,0.405
NAV_0571,UK,Australia,7.1,4.57,86.83,3.57,9.34,113,33,47,218.46,39,Maritime,8.96,5.32,91.97,7.49,7.65,57,64,38,73.4,91,Maritime,0.792,0.859,0.429,2.976,0,0.372
NAV_0572,UK,Russia,7.07,4.89,62.22,5.23,7.6,62,63,17,117.56,46,Maritime,6.11,4.27,89.19,4.41,7.24,39,13,26,205.59,54,Maritime,1.157,1.145,0.852,0.572,0,0.43
NAV_0573,UK,USA,9.03,4.51,77.78,3.49,6.97,37,70,15,264.77,41,Maritime,9.09,4.82,74.12,6.24,7.81,76,20,25,91.58,12,Maritime,0.993,0.936,3.417,2.891,1,0.6
NAV_0574,USA,UK,7.83,4.93,81.39,5.37,9.13,104,68,17,36.37,81,Maritime,7.62,4.59,80.98,3.53,8.31,118,47,47,249.69,75,Maritime,1.028,1.074,1.08,0.146,0,0.376
NAV_0575,Japan,France,6.23,4.45,60.66,5.37,7.99,101,45,25,67.58,111,Maritime,7.23,5.19,81.12,4.04,8.23,66,78,17,191.23,113,Maritime,0.862,0.857,0.982,0.353,1,0.645
NAV_0576,Russia,India,7.21,5.34,72.67,4.51,8.35,36,33,28,267.45,107,Maritime,9.33,4.78,80.59,5.07,8.84,41,40,8,285.99,22,Maritime,0.773,1.117,4.864,0.935,1,0.585
NAV_0577,USA,India,8.89,4.93,83.11,4.68,6.26,109,70,21,102.27,106,Maritime,7.24,5.24,60.94,6.71,7.63,25,65,30,52.12,112,Maritime,1.228,0.941,0.946,1.962,0,0.353
NAV_0578,Japan,France,8.75,4.91,74.86,3.89,7.01,56,29,38,159.56,69,Maritime,7.86,5.15,72.06,5.64,9.33,22,43,37,298.83,71,Maritime,1.113,0.953,0.972,0.534,1,0.513
NAV_0579,USA,Australia,9.45,5.04,90.76,6.02,9.03,57,75,26,113.43,89,Maritime,9.13,5.24,70.03,6.67,6.88,38,56,8,89.58,47,Maritime,1.035,0.962,1.894,1.266,0,0.491
NAV_0580,Australia,France,6.26,4.84,61.45,4.57,6.97,35,58,39,210.88,61,Maritime,6.86,5.38,73.15,6.72,7.26,67,40,34,156.58,12,Maritime,0.913,0.9,5.083,1.347,0,0.445
NAV_0581,China,India,6.23,4.46,88.31,5.56,6.08,102,35,29,114.13,55,Maritime,8.45,4.65,70.81,4.94,9.11,97,33,9,274.37,100,Maritime,0.737,0.959,0.55,0.416,0,0.418
NAV_0582,UK,China,8.38,5.21,64.73,8.74,9.31,114,31,6,175.11,97,Maritime,6.75,4.73,88.47,7.02,8.21,74,39,11,246.34,112,Maritime,1.241,1.101,0.866,0.711,1,0.572
NAV_0583,France,India,7.35,4.18,73.32,4.4,7.52,63,35,37,188.64,90,Maritime,8.54,4.82,62.52,6.37,6.67,117,49,22,47.42,29,Maritime,0.861,0.867,3.103,3.978,1,0.568
NAV_0584,Australia,Russia,8.92,5.04,61.49,5.83,6.53,29,12,9,143.8,49,Maritime,9.01,4.01,88.97,7.14,6.74,89,18,10,155.04,111,Maritime,0.99,1.257,0.441,0.928,0,0.385
NAV_0585,Australia,USA,6.65,4.66,70.77,6.55,8.72,29,37,32,185.17,79,Maritime,9.08,4.28,79.07,4.23,6.15,36,19,18,81.68,110,Maritime,0.732,1.089,0.718,2.267,0,0.365
NAV_0586,Japan,USA,9.03,5.44,91.85,8.16,6.09,24,60,6,112.88,34,Maritime,6.21,5.27,88.47,7.56,7.24,75,30,28,281.51,97,Maritime,1.454,1.032,0.351,0.401,1,0.644
NAV_0587,Australia,UK,8.26,4.53,89.85,5.43,8.14,88,11,46,58.72,23,Maritime,7.02,4.45,72.86,8.65,9.4,99,40,26,144.63,44,Maritime,1.177,1.018,0.523,0.406,0,0.393
NAV_0588,USA,UK,7.63,4.31,78.91,8.74,7.76,34,16,15,259.62,58,Maritime,7.06,5.49,77.87,3.37,9.07,92,76,30,202.27,83,Maritime,1.081,0.785,0.699,1.284,1,0.517
NAV_0589,USA,France,7.42,5.16,94.9,7.32,9.31,42,69,41,38.84,50,Maritime,6.25,5.24,64.82,7.05,6.06,97,42,49,206.96,67,Maritime,1.187,0.985,0.746,0.188,1,0.575
NAV_0590,USA,Russia,6.15,4.91,92.25,3.4,7.59,53,33,6,50.5,103,Maritime,7.23,4.14,68.1,3.91,8.07,79,55,41,297.27,70,Maritime,0.851,1.186,1.471,0.17,1,0.568
NAV_0591,India,USA,7.76,5.19,73.58,6.01,8.57,70,79,11,102.49,21,Maritime,8.47,5.32,80.81,4.02,7.51,25,74,47,122.97,24,Maritime,0.916,0.976,0.875,0.833,1,0.602
NAV_0592,UK,Australia,8.69,4.86,79.57,3.13,6.21,98,60,21,231.74,83,Maritime,7.92,4.27,85.53,8.25,8.68,85,63,43,285.76,44,Maritime,1.097,1.138,1.886,0.811,1,0.577
NAV_0593,Japan,India,9.21,4.58,81.64,3.76,8.07,27,40,35,28.74,111,Maritime,6.6,4.86,86.58,4.39,6.31,35,37,10,248.31,54,Maritime,1.395,0.942,2.056,0.116,1,0.511
NAV_0594,USA,Australia,7.53,4.46,82.91,3.14,7.81,68,18,29,183.3,14,Maritime,6.12,4.01,75.35,8.02,8.67,66,55,10,273.79,97,Maritime,1.23,1.112,0.144,0.669,0,0.463
NAV_0595,Russia,India,9.2,4.67,79.88,5.77,8.68,90,62,26,196.54,20,Maritime,8.5,4.33,62.89,8.42,8.53,106,15,43,53.1,111,Maritime,1.082,1.079,0.18,3.701,1,0.714
NAV_0596,Russia,India,8.25,5.13,90.56,4.56,6.88,32,32,20,291.71,92,Maritime,8.28,4.42,77.93,6.9,8.24,104,54,41,145.19,45,Maritime,0.996,1.161,2.044,2.009,0,0.303
NAV_0597,Russia,USA,6.49,4.42,85.93,3.04,8.1,113,16,43,97.48,119,Maritime,8.86,5.25,61.4,3.98,6.83,89,50,16,295.63,66,Maritime,0.733,0.842,1.803,0.33,0,0.457
NAV_0598,India,USA,7.22,4.9,70.05,3.27,6.38,42,57,42,213.52,68,Maritime,6.98,4.06,64.21,5.58,7.1,79,31,49,297.71,115,Maritime,1.034,1.207,0.591,0.717,1,0.558
NAV_0599,Australia,USA,7.33,4.24,66.21,4.17,9.21,75,67,30,260.21,110,Maritime,7.81,5.37,80.95,8.4,7.58,80,75,20,194.74,90,Maritime,0.939,0.79,1.222,1.336,0,0.474
NAV_0600,Japan,UK,7.19,4.01,84.45,6.4,8.69,109,74,16,73.62,16,Maritime,7.06,5.15,89.84,3.07,8.83,25,67,8,218.87,91,Maritime,1.018,0.779,0.176,0.336,0,0.422
NAV_0601,India,USA,6.52,4.01,70.54,5.74,6.91,35,22,44,234.47,43,Maritime,7.84,4.94,77.56,3.66,7.08,92,27,46,25.98,79,Maritime,0.832,0.812,0.544,9.025,0,0.293
NAV_0602,USA,China,8.59,5.21,62.99,7.85,6.1,119,70,36,184.08,17,Maritime,6.19,4.29,60.11,5.58,6.15,101,59,5,250.89,48,Maritime,1.388,1.214,0.354,0.734,1,0.627
NAV_0603,India,Australia,7.21,4.97,78.75,4.19,7.42,92,76,45,135.71,119,Maritime,8.08,5.39,92.61,4.16,6.77,33,77,26,231.22,118,Maritime,0.892,0.922,1.008,0.587,0,0.459
NAV_0604,India,Australia,7.15,5.24,86.91,6.91,7.78,99,16,31,93.81,25,Maritime,7.46,5.16,72.23,4.76,6.63,81,58,40,112.36,75,Maritime,0.958,1.016,0.333,0.835,1,0.615
NAV_0605,USA,India,7.08,4.14,74.44,3.42,8.36,83,22,16,280.67,50,Maritime,7.69,5.07,91.72,8.28,7.11,81,24,40,45.63,93,Maritime,0.921,0.817,0.538,6.151,1,0.552
NAV_0606,Australia,UK,6.96,5.02,63.18,3.88,9.29,24,34,17,124.2,99,Maritime,6.81,4.77,79.47,7.23,8.65,68,31,6,238.93,68,Maritime,1.022,1.052,1.456,0.52,1,0.65
NAV_0607,Japan,France,9.48,4.79,67.35,5.01,7.49,98,61,47,177.72,83,Maritime,6.06,4.65,79.94,3.13,8.25,48,28,38,76.48,13,Maritime,1.564,1.03,6.385,2.324,1,0.605
NAV_0608,Russia,France,7.05,5.25,72.68,8.38,6.78,56,31,48,156.82,58,Maritime,8.3,4.03,82.36,8.51,7.86,35,53,16,195.57,30,Maritime,0.849,1.303,1.933,0.802,1,0.612
NAV_0609,Japan,Australia,8.66,5.0,77.94,8.22,8.54,35,32,18,59.59,117,Maritime,6.98,4.41,86.51,4.42,8.91,52,50,12,161.86,109,Maritime,1.241,1.134,1.073,0.368,1,0.62
NAV_0610,India,Russia,8.01,5.15,73.21,5.67,6.69,53,31,32,172.67,48,Maritime,6.06,4.82,75.89,5.33,6.3,22,56,46,157.19,96,Maritime,1.322,1.068,0.5,1.098,1,0.696
NAV_0611,Japan,France,7.6,5.07,94.53,3.94,8.34,41,69,17,116.54,28,Maritime,6.94,4.96,84.37,8.15,7.66,90,21,28,212.73,105,Maritime,1.095,1.022,0.267,0.548,1,0.642
NAV_0612,India,USA,7.9,5.0,77.64,5.96,9.12,32,70,13,298.65,114,Maritime,6.6,4.33,60.99,6.95,6.54,33,49,10,78.3,66,Maritime,1.197,1.155,1.727,3.814,0,0.483
NAV_0613,USA,Japan,6.34,4.54,76.53,5.87,8.39,111,77,5,108.82,69,Maritime,7.09,4.82,60.41,3.03,6.71,44,63,32,69.65,90,Maritime,0.894,0.942,0.767,1.562,0,0.326
NAV_0614,China,Australia,9.18,4.71,71.36,8.12,6.71,117,34,30,234.35,119,Maritime,8.68,4.77,87.28,8.3,8.57,46,53,18,78.65,79,Maritime,1.058,0.987,1.506,2.98,1,0.603
NAV_0615,Japan,Australia,7.85,4.79,87.65,4.58,7.64,100,28,17,278.54,103,Maritime,8.7,4.35,64.12,7.57,7.89,95,57,26,171.25,36,Maritime,0.902,1.101,2.861,1.627,1,0.675
NAV_0616,India,China,6.47,4.3,64.52,8.67,8.92,54,64,43,95.82,117,Maritime,8.99,4.64,67.4,5.96,8.89,24,54,5,194.8,26,Maritime,0.72,0.927,4.5,0.492,1,0.577
NAV_0617,China,Russia,8.61,4.84,81.64,8.6,8.39,102,38,12,57.03,24,Maritime,8.56,4.99,79.7,6.55,9.38,67,31,13,142.82,38,Maritime,1.006,0.97,0.632,0.399,1,0.549
NAV_0618,China,France,7.14,4.28,62.19,3.6,8.89,91,48,49,106.69,13,Maritime,9.22,4.1,71.01,8.91,6.61,110,29,6,217.31,73,Maritime,0.774,1.044,0.178,0.491,0,0.362
NAV_0619,Russia,USA,6.72,4.8,88.22,3.96,7.22,105,35,18,73.67,73,Maritime,8.16,4.6,62.02,5.57,6.91,47,25,31,157.85,10,Maritime,0.824,1.043,7.3,0.467,1,0.608
NAV_0620,China,Russia,6.62,4.87,91.24,7.77,6.57,45,18,28,266.74,44,Maritime,9.16,5.08,83.17,3.82,6.13,62,26,37,222.76,110,Maritime,0.723,0.959,0.4,1.197,0,0.25
NAV_0621,China,India,8.23,4.49,93.37,8.29,7.98,40,34,6,241.95,100,Maritime,6.56,4.72,88.14,5.47,8.62,67,27,21,286.32,112,Maritime,1.255,0.951,0.893,0.845,1,0.547
NAV_0622,USA,India,7.18,5.35,81.49,6.94,8.59,63,79,27,222.72,105,Maritime,8.72,4.86,75.28,4.96,7.82,78,60,14,46.76,12,Maritime,0.823,1.101,8.75,4.763,0,0.402
NAV_0623,USA,France,8.98,5.02,66.85,4.12,7.31,27,21,5,277.69,18,Maritime,7.4,4.27,82.43,6.51,9.15,40,30,30,200.63,85,Maritime,1.214,1.176,0.212,1.384,0,0.373
NAV_0624,France,UK,7.55,5.29,66.26,3.32,8.69,71,18,19,135.21,103,Maritime,8.85,5.12,82.31,4.16,6.94,75,29,36,71.1,106,Maritime,0.853,1.033,0.972,1.902,0,0.489
NAV_0625,Russia,UK,6.94,4.05,87.29,3.58,6.28,80,72,38,136.94,29,Maritime,6.7,5.49,69.62,3.59,8.51,33,51,40,31.95,39,Maritime,1.036,0.738,0.744,4.286,0,0.499
